fecha,trm
2017-06-27,2880.2320550513773
2017-06-28,"2878,13"
2017-06-29,2876.1902954632515
2017-06-30,2877.8433057304405
2017-07-01,2875.6998575917005
2017-07-02,2876.8156892101856
2017-07-03,2876.353565269617
2017-07-04,2878.802987119205
2017-07-05,2879.060477425225
2017-07-06,2877.41356928951
2017-07-07,2876.073500101054
2017-07-08,2873.0492079950723
2017-07-09,2872.9341195066595
2017-07-10,2874.0259966744293
2017-07-11,2874.055732660513
2017-07-12,2875.3959660971495
2017-07-13,2876.638807067544
2017-07-14,2875.4780794323224
2017-07-15,2874.861126349643
2017-07-16,2873.2856604571675
2017-07-17,2872.941232242073
2017-07-18,2873.9006658198764
2017-07-19,
2017-07-20,2875.933861473807
2017-07-21,2877.52092620799
2017-07-22,2878.110070909404
2017-07-23,2880.17303998796
2017-07-24,2880.242513247915
2017-07-25,2881.755471273468
2017-07-26,2884.695694293372
2017-07-27,2886.4818226257153
2017-07-28,2886.29974095794
2017-07-29,2888.0929520222517
2017-07-30,2886.5990905613835
2017-07-31,2883.983982099206
2017-08-01,2883.23891356699
2017-08-02,2884.741747528493
2017-08-03,2885.494359597299
2017-08-04,2885.4595925844824
2017-08-05,2883.9761510355775
2017-08-06,2883.1060584792363
2017-08-07,2881.2187147793393
2017-08-08,2882.4714858874613
2017-08-09,2882.9996495162786
2017-08-10,2883.038805528777
2017-08-11,2884.439622425008
2017-08-12,2883.4855556504763
2017-08-13,2883.8156841444898
2017-08-14,2886.4852577622637
2017-08-15,"2887,39"
2017-08-16,2886.583475632553
2017-08-17,2885.0372814212674
2017-08-18,2882.4403966394375
2017-08-19,2883.471707178525
2017-08-20,2884.8393853484276
2017-08-21,2883.197777978516
2017-08-22,2883.8827995017155
2017-08-23,2886.172122463971
2017-08-24,2886.429105554154
2017-08-25,2882.657076033044
2017-08-26,2884.0505248215404
2017-08-27,2884.8840709461074
2017-08-28,2888.7786518343532
2017-08-29,2888.4194222000083
2017-08-30,2887.5236214255556
2017-08-31,2886.250806294344
2017-09-01,2884.527424319193
2017-09-02,2884.92565881977
2017-09-03,2886.788251893018
2017-09-04,2884.4190763441593
2017-09-05,2887.427890813767
2017-09-06,2886.6581501921823
2017-09-07,2887.7895488132826
2017-09-08,2885.8739372742116
2017-09-09,2886.5067449952135
2017-09-10,2884.957967471823
2017-09-11,2885.5833388584647
2017-09-12,2888.618036599452
2017-09-13,2887.3686018038775
2017-09-14,2885.698184480242
2017-09-15,2885.821040556502
2017-09-16,2885.8462428879316
2017-09-17,2883.443755856781
2017-09-18,2885.0802979390774
2017-09-19,2883.0389373103985
2017-09-20,2880.890486622233
2017-09-21,2880.0667132677067
2017-09-22,"2878,69"
2017-09-23,2876.6171834668003
2017-09-24,2874.990373244442
2017-09-25,2875.0188847404656
2017-09-26,2877.0068358329618
2017-09-27,2875.741042793028
2017-09-28,2874.980231970106
2017-09-29,2874.8068372556418
2017-09-30,2872.3033504952177
2017-10-01,2871.8526293666187
2017-10-02,2872.0166039721057
2017-10-03,2870.259568258326
2017-10-04,2870.1937246831794
2017-10-05,2870.637895718931
2017-10-06,2867.930007499732
2017-10-07,2869.2355585601035
2017-10-08,2871.710012764949
2017-10-09,2870.3806574363425
2017-10-10,2869.026529032097
2017-10-11,2869.4867069122924
2017-10-12,2868.7810936735336
2017-10-13,2868.119388974549
2017-10-14,2869.8648883016313
2017-10-15,2866.8999915720015
2017-10-16,2869.152463780627
2017-10-17,2866.7978528737485
2017-10-18,2866.771400264984
2017-10-19,2863.389990377212
2017-10-20,2862.824564721383
2017-10-21,2863.3255829759073
2017-10-22,2859.13165380778
2017-10-23,2862.0634018272553
2017-10-24,2859.1934878274824
2017-10-25,2858.4261438784492
2017-10-26,2859.0905625391765
2017-10-27,2858.997552271398
2017-10-28,2858.3235253488087
2017-10-29,2858.7898657200067
2017-10-30,2860.1228214469743
2017-10-31,2858.538236886836
2017-11-01,2858.2729530421775
2017-11-02,"2857,86"
2017-11-03,2858.4314603045127
2017-11-04,2860.710775796804
2017-11-05,2859.418831712133
2017-11-06,2862.5888720501653
2017-11-07,2861.6893225081367
2017-11-08,2860.074982147694
2017-11-09,2863.112827987944
2017-11-10,2861.398620265346
2017-11-11,2861.7636861267674
2017-11-12,2861.2697471532942
2017-11-13,2862.357277049784
2017-11-14,2861.4468178864745
2017-11-15,2863.2326991426003
2017-11-16,2862.8783661746165
2017-11-17,2862.165831209913
2017-11-18,2860.678947637861
2017-11-19,2858.992412062174
2017-11-20,2860.2389618332368
2017-11-21,2859.2765503924884
2017-11-22,2858.2992003503728
2017-11-23,2858.2855244650623
2017-11-24,2860.341656998086
2017-11-25,2861.168225850112
2017-11-26,"2860,9"
2017-11-27,2859.7697557509164
2017-11-28,2861.9181096275206
2017-11-29,2862.995948743262
2017-11-30,2862.465480693094
2017-12-01,2860.6628876494265
2017-12-02,2860.1280331066623
2017-12-03,2859.4634607141766
2017-12-04,2857.6999944568934
2017-12-05,2857.512393499296
2017-12-06,2858.286383799011
2017-12-07,2857.127917810162
2017-12-08,2855.490966830944
2017-12-09,2856.482118426433
2017-12-10,"2855,97"
2017-12-11,2857.0385630542532
2017-12-12,2855.446418657404
2017-12-13,2854.38084417926
2017-12-14,2853.245465192526
2017-12-15,2854.96580878134
2017-12-16,2853.411782081999
2017-12-17,2854.2290594604083
2017-12-18,2853.351512827941
2017-12-19,2851.432421723242
2017-12-20,2850.8132378416863
2017-12-21,2850.4313975361183
2017-12-22,2851.0649292725293
2017-12-23,2852.025834978032
2017-12-24,2848.67662595253
2017-12-25,2845.2160855838
2017-12-26,2846.0804077630623
2017-12-27,2846.23786829653
2017-12-28,2844.777189918253
2017-12-29,2843.0667473189883
2017-12-30,2842.559573423503
2017-12-31,2842.2397017926983
2018-01-01,2844.4428093705483
2018-01-02,2840.8905219369594
2018-01-03,2838.6872798207974
2018-01-04,2835.893674841119
2018-01-05,2834.8189879120628
2018-01-06,2833.7015558525763
2018-01-07,2833.8739496493927
2018-01-08,2834.349644894506
2018-01-09,2836.5456138021664
2018-01-10,2836.477461944891
2018-01-11,2833.6661635710884
2018-01-12,2833.403004638896
2018-01-13,2834.2837876522676
2018-01-14,2834.4024422356165
2018-01-15,2836.5787543545584
2018-01-16,2838.6474837768424
2018-01-17,2838.4963669215836
2018-01-18,2840.429117036905
2018-01-19,2838.7121965758465
2018-01-20,
2018-01-21,2837.3084775133566
2018-01-22,2838.262638607939
2018-01-23,2836.583815906625
2018-01-24,2835.3779049447476
2018-01-25,2834.315940553938
2018-01-26,2833.2219426011434
2018-01-27,2832.1889967256975
2018-01-28,2833.699162058006
2018-01-29,2833.6764866860376
2018-01-30,2835.7693947402754
2018-01-31,2837.9071187146906
2018-02-01,2840.100374823432
2018-02-02,2839.423982451306
2018-02-03,2842.3746055873567
2018-02-04,2843.7505735403124
2018-02-05,2845.987523248206
2018-02-06,2846.0693405446937
2018-02-07,2847.017918647242
2018-02-08,2845.6762250374572
2018-02-09,2843.3361019265844
2018-02-10,2840.5595845018297
2018-02-11,2839.944249483463
2018-02-12,2838.8025569150805
2018-02-13,2840.793888078137
2018-02-14,2840.8198073287717
2018-02-15,2842.461922387998
2018-02-16,2845.051956839977
2018-02-17,2844.34121565029
2018-02-18,2846.5213551125285
2018-02-19,2845.2168162656126
2018-02-20,2843.8514198350385
2018-02-21,2843.895716411153
2018-02-22,2844.4513070869925
2018-02-23,2846.147699842298
2018-02-24,2844.667003191519
2018-02-25,2843.213480113577
2018-02-26,2844.4663453268427
2018-02-27,2844.9595155081015
2018-02-28,2844.3157571239913
2018-03-01,2844.4221468665546
2018-03-02,2844.482799419419
2018-03-03,2842.065926957145
2018-03-04,2842.045227660879
2018-03-05,2840.37449971959
2018-03-06,2839.4705395736914
2018-03-07,2841.379920252231
2018-03-08,2845.392264396675
2018-03-09,2844.5305832219333
2018-03-10,2845.9163236216996
2018-03-11,2847.0892649177863
2018-03-12,2849.359801306182
2018-03-13,2849.7709717787748
2018-03-14,2851.9724275361737
2018-03-15,2848.5914282699787
2018-03-16,2849.214697025486
2018-03-17,2849.2628677482244
2018-03-18,2849.4302264500943
2018-03-19,2849.353398714603
2018-03-20,2849.844556201977
2018-03-21,2846.535688856959
2018-03-22,2846.886306142961
2018-03-23,2849.3426267927102
2018-03-24,2848.256952369183
2018-03-25,2849.162453498668
2018-03-26,2850.7958002193573
2018-03-27,2851.524984300155
2018-03-28,2853.9524587991455
2018-03-29,2859.0111924764465
2018-03-30,2862.055466596798
2018-03-31,2858.814146915322
2018-04-01,2859.22347770047
2018-04-02,2861.940054683194
2018-04-03,2864.351214374083
2018-04-04,2865.5535517021617
2018-04-05,2866.7848927206915
2018-04-06,2865.5033453362676
2018-04-07,2861.0038835691353
2018-04-08,2861.6878203832516
2018-04-09,2860.8349863811936
2018-04-10,2861.54174612446
2018-04-11,2860.4594368513067
2018-04-12,2859.604182796362
2018-04-13,2860.9489774473905
2018-04-14,2862.7483498138013
2018-04-15,2863.526227707254
2018-04-16,2863.3950197121367
2018-04-17,2866.976828030921
2018-04-18,2867.223520587486
2018-04-19,2867.868280890538
2018-04-20,2868.9925459258184
2018-04-21,2870.436975105328
2018-04-22,2870.061678857347
2018-04-23,"2872,7"
2018-04-24,2873.172598630047
2018-04-25,2873.313075818581
2018-04-26,2872.7507846568446
2018-04-27,2873.5755602283552
2018-04-28,2872.9422450639436
2018-04-29,2872.2048735511135
2018-04-30,2872.2781536486877
2018-05-01,2873.167411533952
2018-05-02,2872.9425928519604
2018-05-03,2874.628970388218
2018-05-04,2873.7168137146664
2018-05-05,2874.385856248191
2018-05-06,2874.058700085688
2018-05-07,2871.6051951881277
2018-05-08,2872.6747078801013
2018-05-09,2873.2209007980364
2018-05-10,2874.5280439594417
2018-05-11,2872.1111422807353
2018-05-12,2870.503066528553
2018-05-13,2869.5749668883755
2018-05-14,2868.7012871421284
2018-05-15,2868.6805092237055
2018-05-16,2867.1478387403836
2018-05-17,2868.5059011181465
2018-05-18,2869.9895831288795
2018-05-19,2869.858212646871
2018-05-20,2871.0473431097867
2018-05-21,2869.9920202875137
2018-05-22,2866.1684539508333
2018-05-23,2864.285666030225
2018-05-24,2862.1197448297444
2018-05-25,2863.5097524608686
2018-05-26,2862.749683432164
2018-05-27,2863.967512570851
2018-05-28,2864.009803689594
2018-05-29,2862.4643400572936
2018-05-30,2862.437706524101
2018-05-31,2859.3418098247353
2018-06-01,2858.23709521958
2018-06-02,2857.673697116377
2018-06-03,2859.997866188731
2018-06-04,2861.0945721758703
2018-06-05,2860.5064385176574
2018-06-06,2860.600899373702
2018-06-07,2859.093484180632
2018-06-08,2855.4545058270646
2018-06-09,2854.7855190743308
2018-06-10,2853.311163857434
2018-06-11,2851.355463790291
2018-06-12,2853.710601392359
2018-06-13,2854.247405830933
2018-06-14,2853.4656383474667
2018-06-15,2856.351305573371
2018-06-16,2856.8910573355756
2018-06-17,2857.879884458667
2018-06-18,2859.5995933825725
2018-06-19,2861.0812327404774
2018-06-20,2863.6867081964674
2018-06-21,2863.4663533585776
2018-06-22,2863.3763112179354
2018-06-23,2862.0990169119686
2018-06-24,2858.1498339685486
2018-06-25,2858.54465181705
2018-06-26,2858.541123852825
2018-06-27,2859.7947966125503
2018-06-28,2858.215256076774
2018-06-29,2856.7198166105727
2018-06-30,2857.211882095957
2018-07-01,2858.748705324725
2018-07-02,2857.6660252279376
2018-07-03,2856.121929605362
2018-07-04,2860.76342483378
2018-07-05,2861.6589910527196
2018-07-06,2858.8470075152486
2018-07-07,2858.0743023317636
2018-07-08,2858.995813368486
2018-07-09,2857.154451080661
2018-07-10,2857.931869918676
2018-07-11,2857.843359188557
2018-07-12,2857.1989186277933
2018-07-13,2856.637413921359
2018-07-14,2855.149395272286
2018-07-15,2855.122398515016
2018-07-16,2856.769810834154
2018-07-17,2856.315113638264
2018-07-18,2852.8884512890663
2018-07-19,2853.4922273281345
2018-07-20,2856.7986917669277
2018-07-21,2857.089151349163
2018-07-22,2853.1768203276292
2018-07-23,2853.461011804442
2018-07-24,2853.3425776223603
2018-07-25,2854.0354290387713
2018-07-26,2853.9141893585524
2018-07-27,2851.9982804770125
2018-07-28,2851.348884771794
2018-07-29,2854.1047677844144
2018-07-30,2855.1308072006964
2018-07-31,2855.60550094471
2018-08-01,2856.980007672696
2018-08-02,2855.558001676903
2018-08-03,2855.408767620269
2018-08-04,2855.7841380613872
2018-08-05,2858.522436459575
2018-08-06,2861.0604245948343
2018-08-07,2861.5200955682794
2018-08-08,2860.0015417093778
2018-08-09,2859.5997829139656
2018-08-10,2857.1235660514467
2018-08-11,2856.21139394568
2018-08-12,2855.7948734708716
2018-08-13,2855.445906622789
2018-08-14,2855.82487465004
2018-08-15,2854.5909433460342
2018-08-16,2853.742781934597
2018-08-17,2852.3956648015987
2018-08-18,2852.6988547235496
2018-08-19,2854.440650061871
2018-08-20,2854.134078847539
2018-08-21,2857.0170944868537
2018-08-22,2856.365043903966
2018-08-23,2855.1659174050974
2018-08-24,error
2018-08-25,2854.451216592479
2018-08-26,2855.477233273284
2018-08-27,2856.1562043835766
2018-08-28,2853.8146024156595
2018-08-29,2854.247447468589
2018-08-30,2854.617526390773
2018-08-31,2855.4511251087833
2018-09-01,2858.37113949023
2018-09-02,2858.838286003994
2018-09-03,2859.805645982233
2018-09-04,2859.877845185718
2018-09-05,2859.108965787558
2018-09-06,2854.0975004710735
2018-09-07,2853.866769255205
2018-09-08,2853.9482524959317
2018-09-09,2856.4774300033496
2018-09-10,2856.715165718103
2018-09-11,2856.692667267104
2018-09-12,2854.6570055944767
2018-09-13,2854.3733227572243
2018-09-14,2853.4693347994207
2018-09-15,2852.9726541835794
2018-09-16,2852.1953385088705
2018-09-17,2851.310436175684
2018-09-18,2851.3507345796384
2018-09-19,2851.2263292073285
2018-09-20,2851.5530370643783
2018-09-21,2848.866705282631
2018-09-22,2845.139954979882
2018-09-23,2845.6718192348694
2018-09-24,2844.6015391188685
2018-09-25,2845.18438135937
2018-09-26,2847.947097479472
2018-09-27,2849.8743268730605
2018-09-28,2847.193533381822
2018-09-29,2848.477502362343
2018-09-30,2848.201272687394
2018-10-01,2848.0078864919383
2018-10-02,2847.7155677161436
2018-10-03,2848.2114752750604
2018-10-04,2845.36080241098
2018-10-05,2845.739201699421
2018-10-06,2849.0344682895598
2018-10-07,2850.265401207373
2018-10-08,2849.0618704947506
2018-10-09,2846.984594922594
2018-10-10,2846.3447797050276
2018-10-11,2846.8272159062562
2018-10-12,2847.576110372412
2018-10-13,
2018-10-14,2848.6687824320998
2018-10-15,2847.326912890571
2018-10-16,2848.338040739416
2018-10-17,2846.13060134614
2018-10-18,2845.9141005844863
2018-10-19,2848.330804166294
2018-10-20,2848.969884692596
2018-10-21,2852.7008267700103
2018-10-22,2852.095581536388
2018-10-23,2850.001591511102
2018-10-24,2850.066126757611
2018-10-25,2848.6387031284403
2018-10-26,2850.5933004831727
2018-10-27,2850.333595426983
2018-10-28,2853.12599444136
2018-10-29,2852.6675284425537
2018-10-30,"2853,67"
2018-10-31,2855.1294802379703
2018-11-01,2854.722787965139
2018-11-02,2851.640124265817
2018-11-03,2850.5019791254454
2018-11-04,2852.6794535896033
2018-11-05,2851.3202346971702
2018-11-06,2851.348135471342
2018-11-07,2853.6529909299747
2018-11-08,2852.6327168701446
2018-11-09,2853.911241037609
2018-11-10,2852.9502588658015
2018-11-11,2853.9050517839996
2018-11-12,2853.2902183092865
2018-11-13,2853.2869965200716
2018-11-14,2854.451766341746
2018-11-15,2852.5736855798486
2018-11-16,2850.7495214657556
2018-11-17,2850.5916053677674
2018-11-18,2850.6803571145592
2018-11-19,2849.7990137171046
2018-11-20,2850.9699137675084
2018-11-21,2852.4779374582354
2018-11-22,2852.4636681192474
2018-11-23,2853.9037580479494
2018-11-24,2854.3303149595104
2018-11-25,2857.389009787021
2018-11-26,2858.6696199602375
2018-11-27,2861.261971293695
2018-11-28,2859.9489272927053
2018-11-29,2859.1166064528193
2018-11-30,2857.081783621618
2018-12-01,2856.765255494687
2018-12-02,2854.1408332787064
2018-12-03,2855.2565149032202
2018-12-04,2854.7397997799494
2018-12-05,2854.159216175662
2018-12-06,2851.30877255259
2018-12-07,2853.606387260469
2018-12-08,2855.08593219622
2018-12-09,2854.076706536943
2018-12-10,2853.924626582764
2018-12-11,2851.2199603316603
2018-12-12,2851.3859989047396
2018-12-13,2850.15673313323
2018-12-14,2850.9373575095606
2018-12-15,2853.7892817508687
2018-12-16,2854.9093322763533
2018-12-17,2856.0883559689105
2018-12-18,2857.0391379416437
2018-12-19,2855.767237163308
2018-12-20,2851.4571067561055
2018-12-21,2850.351974407215
2018-12-22,2850.0881216067337
2018-12-23,2850.8991109778967
2018-12-24,2849.5757917496144
2018-12-25,2849.2507363043446
2018-12-26,2847.287945328768
2018-12-27,2846.766932776265
2018-12-28,2846.847205892403
2018-12-29,2845.4791088717743
2018-12-30,2846.012877455963
2018-12-31,2847.9790212544513
2019-01-01,2846.826320396979
2019-01-02,2848.287886008654
2019-01-03,2850.6310087333272
2019-01-04,2849.1030645469964
2019-01-05,error
2019-01-06,2848.3721155406342
2019-01-07,2849.5852792735986
2019-01-08,2851.126432879363
2019-01-09,2851.792895309659
2019-01-10,2851.700614959617
2019-01-11,2851.5710566723865
2019-01-12,2852.622662533651
2019-01-13,2852.810834927162
2019-01-14,2852.4845113228544
2019-01-15,2853.6020267476574
2019-01-16,2853.2990322506766
2019-01-17,2853.2632812130796
2019-01-18,2854.331376071198
2019-01-19,2856.1921419203723
2019-01-20,2858.6066326629166
2019-01-21,2856.9606158893266
2019-01-22,2855.202239108558
2019-01-23,2853.1016517484204
2019-01-24,2855.174172050632
2019-01-25,error
2019-01-26,2855.3533149149953
2019-01-27,2855.299902950765
2019-01-28,2850.903783377948
2019-01-29,2849.162065818858
2019-01-30,2849.497781146587
2019-01-31,2847.8909365243526
2019-02-01,2847.3143131832544
2019-02-02,2849.925696364734
2019-02-03,2848.9053772837774
2019-02-04,2846.5478979990735
2019-02-05,2845.372158158344
2019-02-06,2845.963918020011
2019-02-07,2845.288957862126
2019-02-08,2843.254916857381
2019-02-09,2844.6722232221264
2019-02-10,2841.922201136329
2019-02-11,2842.208500011973
2019-02-12,2842.6001624081005
2019-02-13,2842.2546517310493
2019-02-14,2841.5731700405777
2019-02-15,2841.8108963878776
2019-02-16,2841.82659833727
2019-02-17,2844.0874010630855
2019-02-18,2840.9722170403265
2019-02-19,2842.152279966058
2019-02-20,"2843,3"
2019-02-21,2845.1268238640328
2019-02-22,2841.3296576586376
2019-02-23,2842.8831533304374
2019-02-24,2843.7740334190626
2019-02-25,2844.7826913174054
2019-02-26,2845.7805363547177
2019-02-27,2847.1844555778257
2019-02-28,2849.982692398465
2019-03-01,2850.165038399536
2019-03-02,2853.5539801002947
2019-03-03,2852.54098231962
2019-03-04,error
2019-03-05,2851.594479558306
2019-03-06,2851.6487028888464
2019-03-07,2851.7152712692514
2019-03-08,2850.517703687122
2019-03-09,2851.8382265817118
2019-03-10,2851.495487754021
2019-03-11,2852.7122829804666
2019-03-12,2851.9757104453442
2019-03-13,2850.109780518747
2019-03-14,2848.647394622323
2019-03-15,2844.6813450652003
2019-03-16,2845.181853486367
2019-03-17,2844.840690892355
2019-03-18,2846.4336817163185
2019-03-19,2845.945744509934
2019-03-20,2843.4092660334086
2019-03-21,2842.82037469762
2019-03-22,2843.2456075567356
2019-03-23,2842.7246020678967
2019-03-24,2841.5694761707564
2019-03-25,2839.459159462397
2019-03-26,2840.379911262384
2019-03-27,2838.462084327791
2019-03-28,2838.228056019819
2019-03-29,2836.0119834911025
2019-03-30,2835.0469987016713
2019-03-31,2834.7630832518425
2019-04-01,2836.355542159073
2019-04-02,2836.753879674583
2019-04-03,2836.4332583626647
2019-04-04,2832.8612786218177
2019-04-05,2833.2302234795293
2019-04-06,2833.9228997754785
2019-04-07,2834.5743963972664
2019-04-08,2831.3763430517547
2019-04-09,2832.488923168381
2019-04-10,2833.022597046584
2019-04-11,2831.8962444193667
2019-04-12,error
2019-04-13,2833.6675262496638
2019-04-14,2833.847814719833
2019-04-15,2832.6694111356665
2019-04-16,2834.396319821275
2019-04-17,2833.1112590227467
2019-04-18,2836.5887736614604
2019-04-19,2836.8785887512327
2019-04-20,2840.4514302337698
2019-04-21,2837.828816214313
2019-04-22,error
2019-04-23,2838.233355345036
2019-04-24,2837.2709063177717
2019-04-25,2837.244362976572
2019-04-26,2838.7116251711996
2019-04-27,2839.5055569886545
2019-04-28,"2837,93"
2019-04-29,2840.531625835155
2019-04-30,2839.0647102200705
2019-05-01,2839.612125149785
2019-05-02,2836.984515351225
2019-05-03,2834.6573776559526
2019-05-04,2836.1421129925097
2019-05-05,2835.8272858459327
2019-05-06,2836.3956846429805
2019-05-07,2836.3716354719036
2019-05-08,2835.2887079500333
2019-05-09,2835.192688625937
2019-05-10,2836.1795422108294
2019-05-11,2839.5801069853405
2019-05-12,2839.0992018637535
2019-05-13,2838.891291419397
2019-05-14,2839.805760250092
2019-05-15,2837.9688840187123
2019-05-16,2836.7336956915265
2019-05-17,2833.0437461241086
2019-05-18,2832.5859615691547
2019-05-19,2830.2342314546627
2019-05-20,2830.576384747502
2019-05-21,2827.5730453340493
2019-05-22,2827.8971505309855
2019-05-23,2827.141062686642
2019-05-24,2823.902158764689
2019-05-25,2823.693609755228
2019-05-26,2822.683204320371
2019-05-27,2819.1907674429217
2019-05-28,2818.440968942346
2019-05-29,2820.297807040206
2019-05-30,2820.2823760604147
2019-05-31,2819.4822020190345
2019-06-01,2819.139418620732
2019-06-02,2818.1449523354195
2019-06-03,2817.982759045714
2019-06-04,2819.963386928701
2019-06-05,2821.17014924044
2019-06-06,2819.0226176639653
2019-06-07,2814.1534313945995
2019-06-08,2811.6162826759664
2019-06-09,
2019-06-10,2809.124821374195
2019-06-11,2811.979799303467
2019-06-12,2810.6037678523894
2019-06-13,2807.496070476022
2019-06-14,"2805,08"
2019-06-15,2804.548481971761
2019-06-16,2801.8406418257027
2019-06-17,2801.9819475634213
2019-06-18,2799.0246844422413
2019-06-19,
2019-06-20,2799.126222197884
2019-06-21,2798.52678645158
2019-06-22,2799.238346345228
2019-06-23,2798.633642510676
2019-06-24,2799.589959914924
2019-06-25,2797.121514833667
2019-06-26,2797.0456173045804
2019-06-27,2795.804979527354
2019-06-28,error
2019-06-29,2793.6296468635096
2019-06-30,2793.886960736701
2019-07-01,2793.8048845466637
2019-07-02,2793.35337447587
2019-07-03,2790.7883519904585
2019-07-04,2790.9209427779765
2019-07-05,2789.854915197079
2019-07-06,2790.2970998586243
2019-07-07,2791.9046873977786
2019-07-08,2793.121265714528
2019-07-09,2793.772922270434
2019-07-10,2796.391761062304
2019-07-11,2795.579766286896
2019-07-12,2795.4508686147506
2019-07-13,2793.451601878658
2019-07-14,2793.3929444469613
2019-07-15,2793.8006190721
2019-07-16,2790.716686707909
2019-07-17,2790.9357564900038
2019-07-18,error
2019-07-19,2794.464111734272
2019-07-20,"2792,33"
2019-07-21,2791.001812880734
2019-07-22,2787.486863524794
2019-07-23,2788.287529618605
2019-07-24,2788.1190297850208
2019-07-25,2787.0049352087804
2019-07-26,2788.9680825535374
2019-07-27,2788.193546690932
2019-07-28,2788.1734318705676
2019-07-29,2785.582813166013
2019-07-30,2787.46660525332
2019-07-31,2789.9692645704604
2019-08-01,2787.66916828483
2019-08-02,2787.040455967089
2019-08-03,2787.5742011745097
2019-08-04,2786.144978764957
2019-08-05,2785.8184087136774
2019-08-06,2784.555832812716
2019-08-07,2784.51940409757
2019-08-08,2780.076403174432
2019-08-09,2781.14181869555
2019-08-10,2782.165162267064
2019-08-11,2782.030595956422
2019-08-12,2783.980942261687
2019-08-13,2786.7589862681825
2019-08-14,2782.654752705871
2019-08-15,2779.9810816034783
2019-08-16,2779.1772479056503
2019-08-17,2777.5802388880893
2019-08-18,2778.108514629194
2019-08-19,2776.2000180498408
2019-08-20,2776.355129849243
2019-08-21,2774.7558406366425
2019-08-22,2774.514071638532
2019-08-23,2777.24520815906
2019-08-24,2779.111439820436
2019-08-25,2778.4025590878186
2019-08-26,2777.779957896279
2019-08-27,2776.5688264540986
2019-08-28,2774.593102611082
2019-08-29,2773.7592291535157
2019-08-30,2771.67575258381
2019-08-31,2771.741780343275
2019-09-01,2772.1508929402994
2019-09-02,2773.048957797826
2019-09-03,2771.876051750943
2019-09-04,2773.033651283089
2019-09-05,2777.5480404839104
2019-09-06,2780.8524656101713
2019-09-07,2781.6420535031475
2019-09-08,2780.4115201720765
2019-09-09,2781.0704894679548
2019-09-10,2779.678714874164
2019-09-11,2777.514072975946
2019-09-12,2778.755163051704
2019-09-13,2781.3665380627453
2019-09-14,2782.280889157955
2019-09-15,2781.1290604378587
2019-09-16,2782.6944568024683
2019-09-17,2781.3573432290564
2019-09-18,2780.8457455755215
2019-09-19,2782.676486987531
2019-09-20,2782.422798947195
2019-09-21,2782.7117469516343
2019-09-22,2784.2205207158963
2019-09-23,2782.7680853745837
2019-09-24,2781.924033249798
2019-09-25,2779.108763001789
2019-09-26,2780.92645280358
2019-09-27,2779.0401848834354
2019-09-28,2777.894239558855
2019-09-29,2777.5456978298134
2019-09-30,2778.223651376156
2019-10-01,2776.8530036228426
2019-10-02,2775.9276255693107
2019-10-03,2775.572221999388
2019-10-04,
2019-10-05,2779.7178610325464
2019-10-06,2779.668199969438
2019-10-07,2782.0796371303522
2019-10-08,2781.8556736331116
2019-10-09,2779.5982552017476
2019-10-10,2778.6780181680124
2019-10-11,2781.451589895427
2019-10-12,2780.671935976621
2019-10-13,2780.09646651226
2019-10-14,2779.726453888773
2019-10-15,2781.4031047053054
2019-10-16,2783.1158980368837
2019-10-17,2782.731516670809
2019-10-18,2782.9432523536207
2019-10-19,2782.008145510084
2019-10-20,2781.241526701207
2019-10-21,2780.8893028458033
2019-10-22,2780.6857391469375
2019-10-23,2782.8924441915433
2019-10-24,2782.179992308875
2019-10-25,2783.474418169345
2019-10-26,2782.809219163259
2019-10-27,2784.607204392109
2019-10-28,2784.3347440211865
2019-10-29,2785.6434265225234
2019-10-30,2785.351802528871
2019-10-31,2785.3907966945767
2019-11-01,2785.8894821167014
2019-11-02,2788.711144805513
2019-11-03,2785.888974056805
2019-11-04,2783.9827764034594
2019-11-05,2783.9134408827863
2019-11-06,2782.7063924503286
2019-11-07,2784.6184466749696
2019-11-08,2784.8673030036807
2019-11-09,2783.138208433685
2019-11-10,2784.3548471508207
2019-11-11,2787.023741494038
2019-11-12,2785.8791419446616
2019-11-13,2786.0490819466067
2019-11-14,2784.312465310431
2019-11-15,2785.1022150101
2019-11-16,2783.1695428268467
2019-11-17,2785.4507860598865
2019-11-18,2783.533802128809
2019-11-19,2785.4472719924793
2019-11-20,2787.5985148964305
2019-11-21,2788.7584398763925
2019-11-22,2789.505112882706
2019-11-23,
2019-11-24,2785.366549472745
2019-11-25,2787.7080225954387
2019-11-26,2785.050645608554
2019-11-27,2785.6945832868196
2019-11-28,2783.4125786379686
2019-11-29,2783.69323007969
2019-11-30,2784.1523743854336
2019-12-01,2783.6056042233204
2019-12-02,2780.6360159727433
2019-12-03,2781.7420322700173
2019-12-04,2781.829975419825
2019-12-05,2779.343775598094
2019-12-06,2776.7536788984635
2019-12-07,
2019-12-08,2776.2342249953836
2019-12-09,2776.7712474126934
2019-12-10,2775.329535569087
2019-12-11,2776.900845868963
2019-12-12,2773.449814273618
2019-12-13,2775.189911583907
2019-12-14,2774.840735138351
2019-12-15,2772.3062758955657
2019-12-16,2775.652358636987
2019-12-17,2778.093075202705
2019-12-18,2780.348578220007
2019-12-19,2780.0044464561265
2019-12-20,2782.4681702807875
2019-12-21,2782.0684188466967
2019-12-22,2784.8153168200483
